'gene','Rheumatoid arthritis','Rheumatoid arthritis','Rheumatoid arthritis','Rheumatoid arthritis','Rheumatoid arthritis','Endometriosis','Endometriosis','Endometriosis','Endometriosis','Endometriosis','Endometriosis','Endometriosis','Endometriosis','Endometriosis','Endometriosis','Endometriosis','Endometriosis','Endometriosis','Endometriosis','Endometriosis','Endometriosis','Endometriosis','Endometriosis','Endometriosis','Parkinson''s disease','Parkinson''s disease','Parkinson''s disease','Parkinson''s disease','Parkinson''s disease','Parkinson''s disease','Parkinson''s disease','Parkinson''s disease','Parkinson''s disease','Parkinson''s disease','Parkinson''s disease','Parkinson''s disease','Parkinson''s disease','Parkinson''s disease','Parkinson''s disease','Parkinson''s disease','Parkinson''s disease','Parkinson''s disease','Parkinson''s disease','Parkinson''s disease','Parkinson''s disease','Parkinson''s disease','Parkinson''s disease','Parkinson''s disease','Parkinson''s disease','Parkinson''s disease','Neuromuscular pain','Neuromuscular pain','Neuromuscular pain','Neuromuscular pain','Neuromuscular pain','Neuromuscular pain','Neuromuscular pain','Neuromuscular pain','Neuromuscular pain','Neuromuscular pain','Neuromuscular pain','Breast cancer','Breast cancer','Breast cancer','Breast cancer','Breast cancer'
'217871_s_at',8.540679373,8.448214358,9.122387585,8.292748145,8.538165196,8.578812737,9.21573404,8.785209395,8.85199221,9.532706264,8.861506601,8.530106661,8.697730445,8.784133174,9.851278035,8.626000605,9.265440221,8.776066523,9.349032106,10.65108714,9.574755209,8.523816027,8.4767717,8.44963886,8.721258958,8.741692464,8.863640693,9.198532049,8.593227531,8.601641104,9.552572995,9.389880145,9.409160396,9.125052862,9.523198897,9.540586969,9.057856451,9.201443382,8.874538951,9.081021048,9.005184884,9.026065177,8.746636741,8.731916436,8.968153827,9.084824329,9.578925327,9.719434735,9.743119134,9.191204963,6.067708114,5.519095017,6.58504191,5.825766814,6.359435999,6.270214276,5.514197808,4.67639389,5.956776686,4.143985308,5.621226238,10.34553728,10.13527905,9.486825995,9.064196368,10.70308245
'217873_at',7.822740542,7.960923554,8.053470338,7.245762829,7.866589679,7.460739765,6.581030035,7.72629742,7.795353957,7.448493306,7.57769422,7.60080647,7.473755171,7.636827221,7.359900772,7.496086099,7.585354224,7.481795405,7.593775177,6.88731109,7.42788937,7.870277203,7.414980885,7.269881666,6.985265114,6.681319561,7.090897561,7.478375852,7.569574675,6.892780128,6.87964029,7.317180468,7.222776956,7.342171359,7.450747724,7.72629742,6.886409473,7.565553622,7.567739212,7.988135311,7.562685257,7.556923326,7.567739212,7.593385368,7.418151783,7.13228496,7.631657866,7.371632789,7.180177227,7.310260013,10.46177189,10.46177189,9.769696549,10.5336777,10.0834235,10.48256219,9.888820941,10.96895222,11.16340812,10.65550932,10.73199697,7.188360409,7.421673952,8.234778947,7.904188388,7.366017839
'217891_at',6.12757482,5.430182494,5.057711642,4.976288399,5.430301386,7.349179062,7.349478645,6.685658621,5.417209542,5.773813138,5.318946569,5.350861476,5.942811004,5.422550473,5.760233882,5.467859354,5.650691114,5.60177091,5.80518623,6.077053404,6.209355954,5.451133582,6.454460177,6.426191621,4.778533532,5.083018928,4.687029948,2.51357863,4.498126199,4.627094726,4.117850509,4.510542598,4.51662064,2.461444518,5.345189802,3.337868433,3.061000566,4.719298507,4.149625674,3.010385178,4.112577352,3.933575599,4.062031619,4.467485812,4.109055101,5.190633848,4.405824494,5.218979696,2.903565733,4.609969781,3.04771848,0.141149269,0.161278856,1.842466112,4.421965432,3.009981109,2.940198885,0.560493241,3.565650642,3.538289279,-0.366136382,6.38871897,7.01775103,6.253404755,6.695711825,6.838487328
'217911_s_at',6.255853261,7.153998903,7.29471848,7.461392722,7.359271538,6.753982767,7.437695894,6.959441931,8.477539241,7.141732138,7.100946986,6.785437723,6.977342031,6.777758301,7.207772946,8.156469306,7.099109654,7.206433696,8.270731027,8.028323865,7.525444204,6.723119318,6.864140512,7.340010194,8.567068284,9.396664901,9.916479125,9.290729808,9.731174167,8.338803364,7.058642303,9.449877668,9.055203668,9.347475454,6.915081979,8.005858489,8.780130495,8.814428803,9.40043974,9.274927322,9.057856451,9.303245436,9.270118562,9.26078147,8.820627118,8.46451969,9.194196008,9.364152288,9.462837683,7.757032429,9.384898663,9.319534569,9.171196852,9.330817707,9.446325789,9.461004637,9.464774461,9.229169761,8.926075448,8.485205334,9.322707272,6.68883327,7.601906779,6.797353502,9.242483661,7.614105727
'217963_s_at',8.817438155,9.110202891,8.748488394,8.544730157,9.015006882,10.8329282,10.46177189,10.7666394,10.07076019,9.848778246,10.42442903,10.01850352,10.29246931,9.646786116,10.12844385,9.911042916,10.23798103,10.07076019,10.0274693,10.35684374,10.6788949,9.994355936,10.65108714,10.43291748,10.26622211,10.31823133,10.0215759,10.91690089,10.21021229,10.15881369,10.5038927,10.31823133,10.17941904,9.953126127,11.11405391,10.90644101,10.27777556,9.91392002,10.34553728,10.05854825,10.36847742,9.93362672,10.17243951,10.20668963,10.60466155,10.09632515,10.59536,10.26254721,9.835697009,10.77710287,7.248893796,7.271911921,7.985592959,7.760350195,8.330553406,7.75529346,7.172787288,6.735982568,7.292338631,6.217598019,6.438493189,10.40434352,10.2886912,9.714946161,10.27777556,9.234977156
'218010_x_at',6.051878638,6.120875006,5.83177774,5.754385957,5.28160034,7.737832002,7.634978016,6.007782821,5.882539329,5.600851805,5.604960534,5.680721402,5.027047984,5.693328909,5.944270195,5.203798346,5.544763808,5.435464434,5.401727718,5.902610898,5.513459154,5.47341697,6.423874119,6.279639783,6.910949403,6.091421322,5.969751916,6.588457319,6.175028422,6.111107854,6.801463445,5.607157991,6.359078925,6.36861188,6.758220293,6.171217918,7.411469906,5.80810635,6.095719731,6.49508585,6.665271187,5.938009038,6.627462318,5.618621749,7.090642697,7.027823411,6.564700592,5.755187668,5.956776686,6.677722076,3.445044624,2.804463853,4.070750542,1.355391776,2.338019449,0.996058145,1.879934759,2.08590118,2.379471701,-0.077124747,0.763859834,8.205068935,8.000231565,7.457035621,6.977107044,7.867508127
'218051_s_at',5.676977814,6.187474682,4.954803452,5.684952322,5.23658107,5.824509304,5.996035249,5.873245572,4.84847835,5.762707043,5.307559914,5.47528009,6.093569907,5.392500989,6.074460063,5.099982288,5.545900447,5.522888203,6.099561454,6.550792538,5.717691702,4.347178783,5.52877722,5.354435289,4.959149898,4.482951078,6.181046541,4.437249763,4.56148028,3.596238652,5.025141757,1.078648018,4.354391028,4.587272082,1.27120056,4.335943832,4.738945344,4.819338157,5.321042092,4.946907044,4.786027165,4.104178791,5.197044213,5.657499551,3.913433816,3.529726409,6.097270678,5.638693836,5.92798257,5.496891221,1.495127465,4.065608456,1.181173371,3.615959524,2.425828732,4.931540902,2.586794949,3.426376722,4.07562488,1.155780034,3.163981663,7.363556935,4.480245438,6.331556942,4.719298507,6.00089495
'218087_s_at',4.560421886,4.179288196,5.082240472,6.038195999,5.250316702,5.182384308,3.838292638,6.072196235,9.475875299,7.61601809,6.672914902,6.008833719,6.834773675,7.109656129,6.972347017,5.902338409,5.870430985,5.962037602,6.126498317,4.803059912,5.037145891,5.288803734,5.725289943,6.067565915,9.154216197,9.660047827,9.055203668,9.171196852,9.366003883,8.782169981,9.464774461,9.623116518,9.410873412,9.330817707,9.568810036,7.778220824,8.200745808,8.731916436,9.183842195,8.670323229,8.847866643,9.166939701,8.957544596,9.061633783,8.543930151,8.824759157,8.293406171,8.379288681,8.331218509,8.428046427,9.851278035,10.22018297,9.862070676,9.997416811,9.43540255,10.18297922,10.68834902,10.72215656,10.94272236,10.60466155,10.60920488,4.457489242,7.365402633,6.824734851,7.454709911,5.497270819
'218175_at',6.793386906,6.931258849,6.218403266,6.953616137,6.84354359,8.440682255,8.288001633,7.637606715,6.814059893,6.443541947,6.082698275,6.46395392,6.587887367,6.687447813,6.482713563,6.441209013,6.543808964,6.622945752,6.781171854,6.846442304,6.928958163,6.883229669,7.308423456,6.985981942,8.280306501,8.880167486,8.990754575,8.25541326,8.263627304,8.758363168,9.486825995,8.632975337,9.384898663,9.352419075,8.399154637,9.556673016,8.372268615,7.998198261,8.521416996,7.787630336,8.578812737,8.597421678,8.168026881,8.139002968,8.395567181,7.923083545,9.640356068,9.894411187,10.16574758,8.715671081,7.974944076,7.947823054,8.001760203,8.006881311,7.627416148,7.970902372,7.277802669,6.593619573,6.700760454,6.661621032,7.378811215,6.721046583,7.492701373,7.604841015,7.600397339,7.808912348
'218205_s_at',9.437139764,8.881299534,8.250930797,9.274927322,8.327222905,8.038216551,8.24220109,7.61333873,8.527734924,8.817438155,8.957544596,8.994479873,8.952952821,9.016257898,8.382014996,9.303245436,8.98833943,9.46856211,9.593416801,8.652508111,7.343096758,8.958766115,8.685575114,8.432530392,8.525353725,9.402179384,9.750308607,8.906703802,9.220358614,8.729979955,8.486797107,9.396664901,9.191204963,9.161270173,7.885110071,7.826669681,9.130418873,8.973953236,9.644456059,9.208529408,9.362434828,9.483208042,9.209927161,9.417819584,8.35602691,8.626000605,9.433613296,9.691866078,10.10565668,8.431749619,10.01530128,9.459088145,11.11405391,10.18297922,10.40844217,10.63697109,11.75753326,9.540586969,8.747584001,9.314588632,9.997416811,9.162731094,9.58722372,7.504403481,9.498267702,8.316414488
'218266_s_at',2.025559632,1.845523877,1.9989607,1.833192739,1.230210796,3.648273095,4.777330934,4.24056155,5.28345812,2.00778354,4.476130599,4.020489259,4.144171718,2.164730461,3.299920614,4.111738497,3.873591641,4.213201783,4.193633596,4.824202593,4.517969213,2.529306669,1.662288631,3.751374683,7.666113238,7.880521207,6.065120315,7.519490801,6.889797425,6.870954014,8.015170303,6.32494369,5.607399375,6.068017807,6.156190156,4.537081137,5.356940455,2.892458286,4.591551731,2.631425,5.080830366,6.492529652,5.48374102,5.524651567,6.050822463,4.017832042,5.80825526,6.881468775,5.026737155,3.011532793,3.471639296,2.569269615,2.680774548,5.486838027,5.659986668,3.75959495,2.692531883,0.939943907,1.844715551,1.264336297,3.59191776,5.028457762,1.372646323,4.538538992,3.679933421,2.255075754
'218394_at',5.988347563,5.710883997,5.282657611,5.29273547,5.691196819,5.802029636,6.08649953,5.530023114,5.541859955,6.106189263,5.759685106,5.283113761,5.607399375,5.031789601,5.672350462,5.300254709,5.473289676,5.696888652,5.981836854,5.589359559,5.241150962,5.114498942,5.422175884,6.128670485,7.88004611,7.481465742,7.272480714,7.278376513,7.235895304,7.796673261,7.329496311,7.773563808,7.569212609,7.750748142,7.568131757,8.37785267,7.678908351,8.095850517,7.120923559,7.854869831,7.105789588,7.511311018,7.24011648,7.407911671,7.631657866,8.090362983,8.249687836,8.01731888,7.814922442,8.047102059,5.822266612,5.941935339,5.744293799,5.228131452,6.007333967,6.032401037,5.395162471,5.74592762,4.566419988,5.455044667,5.770939445,7.290034484,6.849077193,5.973970025,7.191117716,6.004919847
'218401_s_at',5.190633848,5.952394412,5.398454663,5.240791532,5.769053729,4.582798152,4.520573921,5.002821342,5.863274705,5.880245286,6.066029235,6.273033142,5.356829788,5.728736765,5.744571251,5.821438744,5.54752923,5.844059018,5.719568987,5.947151748,5.692912324,5.239422421,6.022687001,6.283949814,5.688037467,4.678866627,5.101297368,6.161247243,5.389750083,5.860855347,5.468491538,6.770763646,5.814368335,6.054347042,6.30067472,5.875933946,5.360886423,4.875252829,5.89948161,6.858314594,5.680447913,5.119587727,6.406989893,6.477108143,5.294939531,5.19434265,6.157755957,6.303384118,6.23881052,5.943684765,5.990272673,6.201111345,5.172191024,5.028457762,5.94990886,6.099258298,6.269876196,6.306015065,5.874805902,6.293469452,5.712771452,5.247938638,6.133349278,5.085302201,5.453337308,5.834265646
'218585_s_at',4.331512524,5.199163682,4.319016428,4.793889624,3.917220084,3.32698115,4.039363046,0.86852811,3.69811191,5.04557763,3.702052389,3.873196246,4.539490279,3.551502339,2.894522533,4.696312375,3.377906786,4.692530461,3.609051974,5.103411377,3.866484941,5.098565998,3.797436108,0.197178823,3.245144289,2.434736688,1.683329432,3.660100493,0.360212892,-0.828473152,2.747155214,-0.985327746,2.287803034,3.302218446,3.112289391,3.239384214,1.025665807,4.389053343,1.964369698,3.397241493,0.530044332,3.288145653,4.052680641,0.020191949,4.016486117,3.016719377,3.748561488,2.995930769,4.101802237,1.934010569,3.567689102,3.542716647,4.426998863,1.113459905,0.87038163,4.848376789,3.163332526,3.784659088,4.935418462,3.893229668,3.32422833,6.554463906,5.64259052,6.241075926,5.940782101,6.644893032
'218718_at',8.135015443,8.084807398,8.87570193,7.677330468,8.832969577,8.793290351,8.332558805,9.388226342,9.171196852,8.515929996,9.542588095,9.357567269,9.376303355,8.881299534,9.572654668,8.792256358,9.082208816,8.413427249,9.204344484,7.829773199,8.140715183,7.549393443,8.474431824,8.677468284,6.340598719,4.917819404,6.358906141,5.93361479,6.694290562,6.479806227,6.133028338,6.103131,6.355864517,6.241877696,6.191509706,5.073606871,7.070932267,6.849308128,5.941935339,6.090954221,5.653961914,6.444435014,6.086042917,6.508373835,6.553105148,6.258948202,4.667168572,5.590135558,4.943422833,6.496223146,6.738828713,6.62960858,7.129646414,7.177730567,7.120923559,7.471731327,6.535678727,7.387163385,7.642551332,8.595746485,7.166611853,6.704597764,7.10067148,7.018257204,6.989813096,7.060893659
'218729_at',7.228336509,7.438665851,8.075447428,6.742614331,7.54160584,7.54019959,7.326784905,9.939265739,5.499379476,9.057856451,7.805854282,8.827761421,7.574046851,8.038710834,10.39226618,7.99218351,8.487565204,9.005184884,8.83400248,8.465279621,9.461004637,7.645979497,8.421373824,8.929513136,3.475522705,3.154210529,4.705625552,3.339301911,4.212009262,3.971390101,-0.020105367,0.362696911,1.510956886,3.962365897,4.342151467,4.1308811,3.297015021,5.295971487,1.008808795,1.33095478,3.282194837,2.396396552,4.289578382,4.021431334,2.372360974,-0.2945837,4.554683814,3.600330932,0.470709186,4.819338157,4.198295379,1.300060162,0.717351125,4.334900889,3.482328974,3.144319748,3.886143886,4.722107206,4.021529228,0.970521478,1.965379426,5.995745193,6.089884693,6.985749104,6.119464232,6.150527116
'218755_at',5.179827662,5.434964686,4.873285958,4.821563398,3.993459099,0.793131439,4.94648078,0.689507382,3.002004073,4.756535166,2.908018539,0.70511232,0.866187775,3.649934928,3.173055808,1.14312898,3.88035737,3.289482949,2.701670349,5.013513434,1.050446609,2.338019449,4.070077621,1.588379446,-0.053177554,1.629477971,0.941907694,0.998903023,1.620045083,-0.01500613,0.395620051,4.259833976,1.309260251,-0.209006347,1.118809788,4.06684607,1.736792972,-0.860088664,-0.618153338,1.092604976,1.539680234,0.729284566,0.508432058,0.593799682,-0.275340192,0.925946796,1.285836491,-0.254532596,1.039578282,-0.117988585,-0.166790567,-0.671107409,1.704910715,-1.159845883,-0.599703791,3.673444723,0.853112549,2.988701448,2.999179588,3.620376773,-0.246360031,6.235603789,4.736161331,6.10695662,4.29283975,6.124007781
'218843_at',4.453095267,3.585031962,4.148496162,4.442907009,3.216338222,6.263054179,6.874072393,6.821646828,2.549554349,5.12400701,6.036051322,5.324231188,5.264541292,5.413498444,6.423337309,5.321633858,4.37990656,6.188768436,5.628650527,7.200943584,7.799691271,4.891880807,4.400523387,6.201453395,5.308140932,3.577481243,4.823895173,4.913721759,3.543373022,6.162027637,6.335119248,6.469437408,3.858823774,6.443006918,5.574977919,5.327422952,4.105025006,3.365332598,2.711859809,3.562958635,5.910532724,4.280219627,5.718889907,3.472936903,3.789613873,6.083900437,6.275484577,3.980235313,6.384700869,6.342289908,2.425646298,1.900400661,3.475077654,2.10362938,2.586439768,2.106001022,2.001776512,1.613050824,1.446218383,2.454291251,1.889199954,1.3510264,2.649588487,5.427261928,4.275343022,2.632594956
'218854_at',7.750330987,7.721001694,8.490741406,7.30601835,7.70398673,7.242391296,6.720209061,7.863883428,6.833211586,8.440682255,8.370880285,7.695136053,8.139002968,8.220968717,8.264242191,7.527548645,7.974944076,7.612956736,8.765155265,7.664957364,8.239127526,7.661129472,7.589401315,7.726701648,4.787046671,5.726098518,5.293203372,4.985839448,5.517946502,4.842603467,4.474504748,5.093065236,4.994048972,5.343183703,5.217176232,5.229937538,2.24560943,5.437553909,5.556761527,6.072498029,5.998522074,5.302977958,4.060233787,5.815456268,4.750399029,5.400886956,3.752480236,4.474877675,4.176943847,3.646699301,6.205794074,5.807975691,6.389426616,6.259771872,5.966565203,5.850917031,6.880567765,6.722718618,6.726899187,7.140943831,6.436694351,6.4617445,6.152090751,6.750643278,6.40174826,6.485965457
'218859_s_at',7.885110071,6.942151007,6.374106596,7.146226315,6.54247049,6.041382786,5.562341336,6.379344478,7.766318696,7.7616058,7.955070021,8.442123957,7.388088658,7.640253123,7.198221001,7.963421867,7.684107782,7.945858926,7.379433487,7.009658509,7.620971031,7.816610804,6.827534624,7.099888695,7.412434929,8.047102059,8.349304555,7.446817956,7.630126323,8.010985027,7.471383032,7.445538237,7.73161628,7.61793173,7.132550281,7.932709952,7.896221845,7.933723593,7.858468521,7.754877152,7.676157292,7.748216762,7.457692794,7.837813812,7.888803163,7.994691896,7.661893337,7.426282315,7.204993288,8.168604485,8.253470491,8.125462754,7.963421867,8.128237233,8.225922012,8.018349429,7.515368521,7.959507965,7.309973749,7.429215167,7.973913887,6.16519266,5.598054109,5.854758337,6.03850137,4.056087719
'218970_s_at',5.446948657,6.377241772,5.753699006,5.424480489,6.061612464,5.439478391,5.709664802,5.790326245,5.568419498,5.92507676,5.443179581,5.52690174,5.743892376,5.586790958,5.739801988,5.729820956,5.584529003,5.571619458,5.79846595,5.835111145,5.626167706,5.692912324,4.914661456,5.636053363,5.416505608,6.55270692,5.884959084,5.744984073,5.533830773,4.79177983,6.475989401,5.858727451,5.329296106,5.82380402,6.374284948,6.310203194,6.328533592,5.940630189,4.902257205,5.796400198,5.696101745,4.210691261,5.78591618,6.168498707,5.824234589,4.494911031,4.504538021,5.014484791,5.256080359,5.53470746,9.721868589,9.774628468,9.566686291,9.738370873,10.19311684,9.922232468,9.381469232,9.897232246,9.534761464,9.721868589,10.11865554,5.182053211,5.676977814,5.299212831,5.807846205,5.347656576
'219288_at',6.595215505,5.640538829,6.743255893,6.120396876,6.351906126,5.773139984,5.414208796,6.252266067,5.710078208,6.160238269,5.864545727,5.435464434,5.659050081,5.37991692,5.953266761,5.80700563,5.863420433,5.625409982,5.867060012,6.428663572,5.838185887,5.32398881,6.411505289,6.093716834,7.430212008,7.676940274,6.959220983,7.775681264,7.103230297,7.326187476,8.048718255,7.492041336,6.923594185,7.197387169,7.981997854,7.553676908,7.186995957,5.843634729,6.831906136,6.391017491,6.819696338,6.835660425,6.902538325,6.113435907,7.184521692,6.869848007,7.126497375,7.416543607,6.742614331,6.902538325,0.183455889,-0.413553957,3.878788105,4.366997112,3.813937128,1.936193562,3.423541903,4.251355116,-0.147490533,4.399111289,3.870948726,7.995218771,8.103131935,6.876514379,7.395639311,8.189824282
'219295_s_at',7.812786339,6.707503755,7.796673261,7.747006289,7.494382933,5.306525513,4.050201362,4.581060256,7.449183895,5.069565278,6.072041311,3.965607344,5.075805241,4.444695218,5.25042576,4.557139136,5.890637027,4.764661374,3.176682468,6.25763767,5.000475767,6.387317997,3.217595025,4.463547242,3.48091569,3.579747312,3.16526886,2.986983914,2.23498088,3.825722508,3.540783176,4.439659304,-0.304506494,4.112205125,2.215443697,4.889346213,4.846404203,3.931680309,4.273576612,0.186273563,3.772968322,3.206312761,3.614076322,4.330743673,4.229784563,4.238110706,2.692876277,5.097144155,5.179827662,-0.329923547,5.947151748,5.901336592,7.590525805,7.691201176,4.609373074,6.897084601,5.870430985,8.46833323,7.524764712,7.025839083,6.372546335,4.310989304,5.983898805,6.090496733,5.636965684,3.578760763
'219728_at',2.390935844,2.840463801,3.075236347,0.142753388,1.181575076,1.804543238,1.631515533,2.296841267,4.918573015,1.656286618,2.102278824,2.25161135,2.438908752,0.429509894,2.084148477,3.039892864,0.06093927,2.054486883,1.892606482,0.300176833,2.810061815,3.59697211,2.697599163,2.168601593,5.572790969,3.903124533,4.37050183,3.598978349,5.259227295,5.542989728,4.411930576,5.250210992,5.171649583,5.254335037,4.537970136,6.077211871,5.530285503,6.62156769,5.443059303,6.291122844,6.381251594,6.556530851,5.976651887,6.759057581,7.239273043,7.158248937,6.064814851,3.989064967,5.340221704,5.452738316,12.38858566,12.40327142,12.34404472,12.31660585,12.17971842,12.31660585,12.25267688,12.51977763,12.29053384,12.30375782,12.48293158,-0.257310154,2.386404575,1.255506519,1.659033963,0.238161428
